RunID,SubrunID,EventID,SubEventID
3598,4294967295,43,0
8111,4294967295,65,0
5421,4294967295,183,0
4088,4294967295,48,0
3980,4294967295,95,0
4266,4294967295,68,0
1213,4294967295,37,0
1341,4294967295,149,0
3978,4294967295,118,0
1427,4294967295,127,0
5266,4294967295,102,0
2931,4294967295,184,0
7447,4294967295,155,0
959,4294967295,164,0
6738,4294967295,103,0
7350,4294967295,79,0
1137,4294967295,193,0
3994,4294967295,51,0
3471,4294967295,21,0
7136,4294967295,150,0
7233,4294967295,81,0
8042,4294967295,77,0
2233,4294967295,161,0
3585,4294967295,132,0
5898,4294967295,113,0
5759,4294967295,105,0
198,4294967295,100,0
3029,4294967295,145,0
9190,4294967295,63,0
1523,4294967295,47,0
2437,4294967295,98,0
4314,4294967295,156,0
6486,4294967295,119,0
9862,4294967295,22,0
5753,4294967295,114,0
8894,4294967295,135,0
1620,4294967295,66,0
2534,4294967295,175,0
7333,4294967295,32,0
576,4294967295,131,0
4508,4294967295,172,0
4339,4294967295,183,0
443,4294967295,150,0
3208,4294967295,164,0
3222,4294967295,93,0
3932,4294967295,42,0
3334,4294967295,175,0
6399,4294967295,87,0
3892,4294967295,7,0
3887,4294967295,191,0
4689,4294967295,133,0
1739,4294967295,145,0
5053,4294967295,139,0
426,4294967295,27,0
4073,4294967295,195,0
5274,4294967295,89,0
7486,4294967295,122,0
350,4294967295,72,0
9790,4294967295,192,0
9657,4294967295,166,0
34,4294967295,92,0
41,4294967295,95,0
4949,4294967295,167,0
9084,4294967295,177,0
853,4294967295,175,0
437,4294967295,125,0
4190,4294967295,102,0
2940,4294967295,1,0
5324,4294967295,60,0
2542,4294967295,98,0
6634,4294967295,168,0
5751,4294967295,33,0
2621,4294967295,84,0
7190,4294967295,122,0
4907,4294967295,183,0
814,4294967295,110,0
6744,4294967295,179,0
961,4294967295,31,0
6355,4294967295,151,0
7839,4294967295,171,0
2675,4294967295,172,0
3011,4294967295,192,0
2248,4294967295,175,0
9801,4294967295,148,0
6916,4294967295,101,0
2619,4294967295,157,0
8088,4294967295,44,0
6309,4294967295,39,0
4549,4294967295,197,0
231,4294967295,107,0
9060,4294967295,26,0
3535,4294967295,183,0
8501,4294967295,184,0
2017,4294967295,124,0
1028,4294967295,94,0
8675,4294967295,91,0
2494,4294967295,116,0
2443,4294967295,33,0
866,4294967295,159,0
9679,4294967295,47,0
5714,4294967295,112,0
8283,4294967295,21,0
6761,4294967295,131,0
5107,4294967295,48,0
8224,4294967295,128,0
3200,4294967295,116,0
